StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1890.414	3.9221	4.8285	169.7717	0.0000 
1890.433	3.9001	4.7955	169.8706	0.0000 
1890.453	3.9056	4.7955	169.9475	0.0000 
1890.473	3.9441	4.8230	169.9695	0.0000 
1890.559	4.0155	4.8669	169.9969	0.0000 
1890.566	4.0814	4.9329	170.0299	0.0000 
1890.566	4.1199	5.0098	170.0629	0.0000 
1890.566	4.1473	5.0922	170.0793	0.0000 
1890.572	4.1748	5.1746	170.0684	0.0000 
1890.592	4.2133	5.2240	170.0024	0.0000 
1890.613	4.3011	5.2460	169.8871	0.0000 
1890.638	4.4604	5.2295	169.7772	0.0000 
1890.664	4.6582	5.1746	169.7113	0.0000 
1890.735	4.8505	5.1031	169.6124	0.0000 
1890.748	5.0262	5.0098	169.4202	0.0000 
1890.748	5.3009	4.8560	169.1510	0.0000 
1890.748	5.5756	4.7021	168.8159	0.0000 
1890.754	5.7678	4.5483	168.4204	0.0000 
1890.772	5.9326	4.4055	168.0579	0.0000 
1890.792	6.1249	4.2847	167.7393	0.0000 
1890.813	6.1688	4.1309	167.2284	0.0000 
1890.835	6.0864	3.9935	166.5802	0.0000 
1890.855	5.9821	3.9825	165.9430	0.0000 
1890.878	5.9271	4.0100	165.4376	0.0000 
1890.967	5.9326	4.0155	165.1245	0.0000 
1890.973	5.9546	4.0155	164.9268	0.0000 
1890.973	5.9271	4.0155	164.7565	0.0000 
1890.973	5.8612	4.0430	164.5367	0.0000 
1890.973	5.7953	4.1199	164.3170	0.0000 
1891.000	5.7404	4.2133	164.1193	0.0000 
1891.011	5.6799	4.2517	164.0259	0.0000 
1891.030	5.5591	4.2133	164.0039	0.0000 
1891.050	5.3998	4.1528	163.9984	0.0000 
1891.070	5.2625	4.1034	164.0204	0.0000 
1891.142	5.1855	4.0320	164.0863	0.0000 
1891.155	5.1416	3.9441	164.1412	0.0000 
1891.155	5.1361	3.8947	164.1687	0.0000 
1891.162	5.1691	3.9166	164.2017	0.0000 
1891.176	5.2350	3.9606	164.2896	0.0000 
1891.197	5.3009	4.0100	164.4763	0.0000 
1891.220	5.4437	4.0814	164.7345	0.0000 
1891.230	5.5920	4.1528	164.9597	0.0000 
1891.249	5.6799	4.2462	165.0146	0.0000 
1891.269	5.7239	4.3945	164.9872	0.0000 
1891.288	5.7733	4.6088	165.0476	0.0000 
1891.383	5.8997	4.8120	165.2673	0.0000 
1891.390	6.1359	4.9823	165.6079	0.0000 
1891.390	6.3666	5.1251	165.9155	0.0000 
1891.390	6.5808	5.2954	166.1957	0.0000 
1891.391	6.7401	5.4877	166.4758	0.0000 
1891.417	6.7676	5.6415	166.6846	0.0000 
1891.438	6.6907	5.7898	166.9043	0.0000 
1891.447	6.6193	5.8887	167.3273	0.0000 
1891.467	6.6028	5.8722	167.8436	0.0000 
1891.487	6.5973	5.8008	168.2227	0.0000 
1891.558	6.5863	5.7294	168.4424	0.0000 
1891.570	6.5424	5.6415	168.6017	0.0000 
1891.571	6.4984	5.5481	168.7610	0.0000 
1891.578	6.4984	5.4108	168.9752	0.0000 
1891.592	6.5039	5.2350	169.2169	0.0000 
1891.614	6.5149	5.0537	169.4092	0.0000 
1891.636	6.5424	4.8999	169.5245	0.0000 
1891.656	6.5588	4.8175	169.5465	0.0000 
1891.735	6.5424	4.8065	169.5245	0.0000 
1891.746	6.5204	4.8120	169.5245	0.0000 
1891.747	6.4984	4.8230	169.5740	0.0000 
1891.747	6.4929	4.8175	169.6619	0.0000 
1891.753	6.5204	4.8230	169.7717	0.0000 
1891.767	6.5479	4.8065	169.8267	0.0000 
1891.789	6.4929	4.7845	169.7552	0.0000 
1891.813	6.4215	4.7955	169.6454	0.0000 
1891.835	6.3885	4.8010	169.5575	0.0000 
1891.858	6.4105	4.7571	169.4806	0.0000 
1891.865	6.4874	4.7021	169.3488	0.0000 
1891.884	6.5753	4.6582	169.1840	0.0000 
1891.970	6.6248	4.6088	169.0192	0.0000 
1891.976	6.6632	4.5428	168.8324	0.0000 
1891.976	6.7017	4.4550	168.5742	0.0000 
1891.976	6.7566	4.3616	168.1677	0.0000 
1891.983	6.8555	4.2792	167.7228	0.0000 
1892.005	6.9324	4.1858	167.2998	0.0000 
1892.027	7.0148	4.0704	166.9098	0.0000 
1892.050	7.1906	3.9935	166.5582	0.0000 
1892.070	7.2675	3.9166	166.0968	0.0000 
1892.160	7.1466	3.8232	165.4596	0.0000 
1892.160	6.8994	3.8232	164.7510	0.0000 
1892.160	6.7072	3.8727	164.1193	0.0000 
1892.161	6.6357	3.8617	163.7128	0.0000 
1892.167	6.5808	3.7848	163.4491	0.0000 
1892.183	6.5259	3.7189	163.2788	0.0000 
1892.204	6.4490	3.6694	163.1415	0.0000 
1892.224	6.3446	3.6969	163.0591	0.0000 
1892.246	6.2732	3.7573	163.0206	0.0000 
1892.269	6.2512	3.7793	162.9492	0.0000 
1892.294	6.1578	3.7738	162.8119	0.0000 
1898.112	5.9546	3.8068	162.6801	0.0000 
1898.198	5.7404	3.8287	162.6691	0.0000 
1898.199	5.5975	3.7903	162.7240	0.0000 
1898.199	5.4877	3.7299	162.7075	0.0000 
1898.199	5.4327	3.7354	162.6471	0.0000 
1898.199	5.3613	3.7848	162.5977	0.0000 
1898.199	5.2789	3.8617	162.6141	0.0000 
1898.199	5.2350	3.9606	162.6746	0.0000 
1898.199	5.2734	4.0594	162.7570	0.0000 
1898.199	5.3833	4.1309	162.8339	0.0000 
1898.199	5.5316	4.1638	162.8503	0.0000 
1898.200	5.6360	4.2133	162.8009	0.0000 
1898.200	5.7349	4.3396	162.7570	0.0000 
1898.200	5.8557	4.5264	162.8723	0.0000 
1898.200	6.0590	4.6802	163.1909	0.0000 
1898.200	6.3831	4.8065	163.6139	0.0000 
1898.200	6.6742	4.9933	164.0314	0.0000 
1898.200	6.8115	5.3394	164.4379	0.0000 
1898.200	6.7291	5.7294	164.7345	0.0000 
1898.200	6.5094	6.0260	165.0092	0.0000 
1898.200	6.3446	6.1523	165.3882	0.0000 
1898.200	6.2787	6.0480	165.7507	0.0000 
1898.200	6.2238	5.9052	165.9650	0.0000 
1898.200	6.1523	5.7788	166.0638	0.0000 
1898.200	6.1029	5.6470	166.0968	0.0000 
1898.200	6.0205	5.5206	166.0858	0.0000 
1898.200	5.9216	5.4108	166.0693	0.0000 
1898.200	5.8228	5.3174	166.0913	0.0000 
1898.200	5.7294	5.2185	166.1188	0.0000 
1898.200	5.6140	5.1471	166.1407	0.0000 
1898.200	5.5316	5.1086	166.1517	0.0000 
1898.201	5.4877	5.0482	166.1353	0.0000 
1898.201	5.4218	5.0153	166.0748	0.0000 
1898.201	5.3174	5.0262	165.9705	0.0000 
1898.201	5.1855	5.0427	165.8661	0.0000 
1898.201	5.0812	5.0262	165.8112	0.0000 
1898.202	5.0317	4.9548	165.7782	0.0000 
1898.202	5.0757	4.8615	165.7233	0.0000 
1898.202	5.1910	4.7681	165.6189	0.0000 
1898.202	5.3009	4.6637	165.3992	0.0000 
1898.202	5.3888	4.5758	165.1410	0.0000 
1898.202	5.5151	4.5264	164.9323	0.0000 
1898.202	5.6635	4.4440	164.7455	0.0000 
1898.202	5.8447	4.3066	164.5148	0.0000 
1898.202	5.9766	4.2078	164.2291	0.0000 
1898.202	6.0645	4.1364	163.9655	0.0000 
1898.202	6.2347	4.0485	163.7842	0.0000 
1898.202	6.3611	3.9661	163.5590	0.0000 
1898.202	6.3336	3.9386	163.1964	0.0000 
1898.202	6.0535	4.0320	162.7075	0.0000 
1898.202	5.7513	4.1858	162.2021	0.0000 
1898.202	5.5426	4.2847	161.7407	0.0000 
1898.202	5.4547	4.2737	161.3837	0.0000 
1898.202	5.4272	4.1913	161.1365	0.0000 
1898.202	5.4108	4.1473	160.9882	0.0000 
1898.203	5.3339	4.1803	160.9222	0.0000 
1898.203	5.2350	4.2902	160.8563	0.0000 
1898.203	5.1471	4.4330	160.7684	0.0000 
1898.203	5.0372	4.5319	160.6146	0.0000 
1898.203	4.8340	4.5923	160.4443	0.0000 
1898.203	4.6307	4.6252	160.3400	0.0000 
1898.203	4.4714	4.6088	160.3015	0.0000 
1898.203	4.3671	4.5593	160.2905	0.0000 
1898.203	4.2957	4.5044	160.2960	0.0000 
1898.203	4.2352	4.4879	160.3455	0.0000 
1898.203	4.2078	4.5319	160.4279	0.0000 
1898.203	4.2737	4.6143	160.5487	0.0000 
1898.203	4.3616	4.6857	160.6256	0.0000 
1898.203	4.4604	4.7571	160.6641	0.0000 
1898.203	4.5648	4.8340	160.7245	0.0000 
1898.203	4.6582	4.8779	160.8453	0.0000 
1898.203	4.7351	4.9219	161.0486	0.0000 
1898.203	4.8615	4.9713	161.3452	0.0000 
1898.203	5.0208	5.0262	161.7078	0.0000 
1898.204	5.2185	5.1251	162.0428	0.0000 
1898.204	5.3558	5.2405	162.2900	0.0000 
1898.204	5.4327	5.3448	162.5757	0.0000 
1898.204	5.4547	5.3723	162.9767	0.0000 
1898.204	5.4327	5.3558	163.3997	0.0000 
1898.204	5.4602	5.3448	163.7622	0.0000 
1898.204	5.4877	5.3229	164.0259	0.0000 
1898.204	5.4822	5.2844	164.2236	0.0000 
1898.204	5.4382	5.2405	164.3884	0.0000 
1898.204	5.3998	5.2240	164.5697	0.0000 
1898.204	5.4108	5.1855	164.7949	0.0000 
1898.204	5.4272	5.0867	165.0037	0.0000 
1898.204	5.4108	4.9823	165.0970	0.0000 
1898.204	5.3448	4.9164	165.1135	0.0000 
1898.205	5.2734	4.9109	165.0861	0.0000 
1898.205	5.2295	4.9329	165.0531	0.0000 
1898.205	5.1910	4.9713	165.0037	0.0000 
1898.213	5.1526	5.0482	164.9103	0.0000 
1898.213	5.1581	5.1526	164.7455	0.0000 
1898.214	5.2185	5.2020	164.4983	0.0000 
1898.214	5.2954	5.2350	164.1852	0.0000 
1898.214	5.3448	5.3284	163.8611	0.0000 
1898.214	5.3558	5.4272	163.5754	0.0000 
1898.214	5.3668	5.4547	163.3722	0.0000 
1898.214	5.4053	5.4327	163.2074	0.0000 
1898.214	5.4547	5.3888	162.9657	0.0000 
1898.214	5.4382	5.3778	162.6581	0.0000 
1898.214	5.4053	5.4272	162.3450	0.0000 
1898.214	5.3778	5.4767	162.0923	0.0000 
1898.214	5.3668	5.4932	161.8506	0.0000 
1898.215	5.3558	5.4932	161.5924	0.0000 
1898.215	5.3558	5.4822	161.3507	0.0000 
1898.215	5.3339	5.4547	161.1200	0.0000 
1898.215	5.3174	5.4437	160.8893	0.0000 
1898.215	5.2789	5.4218	160.6915	0.0000 
1898.215	5.2130	5.3778	160.5322	0.0000 
1898.215	5.1581	5.3174	160.4224	0.0000 
1898.215	5.1526	5.2460	160.3235	0.0000 
1898.215	5.1581	5.1910	160.2081	0.0000 
1898.215	5.1581	5.1691	160.0653	0.0000 
1898.215	5.1416	5.1471	159.9335	0.0000 
1898.215	5.1196	5.1141	159.8126	0.0000 
1898.215	5.0922	5.0757	159.7192	0.0000 
1898.215	5.0702	5.0482	159.6149	0.0000 
1898.216	5.0317	5.0262	159.5105	0.0000 
1898.216	4.9933	5.0098	159.4336	0.0000 
1898.216	4.9603	4.9823	159.3896	0.0000 
1898.216	4.9438	4.9329	159.3622	0.0000 
1898.216	4.9384	4.8834	159.3127	0.0000 
1898.216	4.9219	4.8505	159.2468	0.0000 
1898.216	4.8999	4.8340	159.1699	0.0000 
1898.216	4.8944	4.8120	159.1095	0.0000 
1898.216	4.8999	4.7571	159.0491	0.0000 
1898.216	4.9274	4.7131	158.9886	0.0000 
1898.216	4.9713	4.6637	158.9337	0.0000 
1898.216	5.0043	4.6252	158.8733	0.0000 
1898.216	5.0372	4.5923	158.8074	0.0000 
1898.216	5.0537	4.5593	158.7744	0.0000 
1898.216	5.0592	4.5154	158.7469	0.0000 
1898.216	5.0867	4.4824	158.7030	0.0000 
1898.216	5.1141	4.4495	158.6481	0.0000 
1898.216	5.1306	4.4220	158.6096	0.0000 
1898.216	5.1526	4.3890	158.5767	0.0000 
1898.216	5.1526	4.3451	158.5492	0.0000 
1898.216	5.1691	4.3121	158.5382	0.0000 
1898.216	5.2130	4.2792	158.5492	0.0000 
1898.216	5.2734	4.2407	158.5327	0.0000 
1898.217	5.2899	4.2133	158.4723	0.0000 
1898.217	5.2899	4.1913	158.4448	0.0000 
1898.217	5.2844	4.1693	158.4338	0.0000 
1898.217	5.3174	4.1528	158.3954	0.0000 
1898.217	5.3503	4.1254	158.3295	0.0000 
1898.217	5.3723	4.0979	158.2526	0.0000 
1898.217	5.3503	4.0869	158.1812	0.0000 
1898.217	5.3723	4.1034	158.1207	0.0000 
1898.217	5.4382	4.0869	158.0713	0.0000 
1898.217	5.5042	4.0540	158.0219	0.0000 
1898.217	5.5536	4.0320	157.9559	0.0000 
1898.217	5.5811	4.0155	157.9065	0.0000 
1898.217	5.6085	3.9935	157.8625	0.0000 
1898.217	5.6689	3.9716	157.8241	0.0000 
1898.217	5.6964	3.9496	157.7692	0.0000 
1898.217	5.7239	3.9386	157.7307	0.0000 
1898.217	5.7678	3.9441	157.7087	0.0000 
1898.217	5.8282	3.9386	157.6868	0.0000 
1898.217	5.8887	3.9276	157.6428	0.0000 
1898.217	5.9271	3.9331	157.5714	0.0000 
1898.217	5.9546	3.9551	157.5055	0.0000 
1898.217	5.9601	3.9661	157.4615	0.0000 
1898.217	5.9875	3.9771	157.4396	0.0000 
1898.217	6.0315	3.9880	157.3737	0.0000 
1898.218	6.0645	4.0045	157.3077	0.0000 
1898.218	6.0919	4.0265	157.2583	0.0000 
1898.218	6.0974	4.0375	157.1924	0.0000 
1898.218	6.0974	4.0649	157.1155	0.0000 
1898.218	6.1194	4.0979	157.0441	0.0000 
1898.218	6.1523	4.1089	156.9891	0.0000 
1898.218	6.1743	4.1199	156.9342	0.0000 
1898.218	6.1908	4.1364	156.8848	0.0000 
1898.218	6.1963	4.1528	156.8353	0.0000 
1898.218	6.2073	4.1528	156.7914	0.0000 
1898.219	6.2128	4.1309	156.7529	0.0000 
1898.219	6.2128	4.1254	156.7035	0.0000 
1898.219	6.2238	4.1364	156.6595	0.0000 
1898.219	6.2402	4.1418	156.6156	0.0000 
1898.219	6.2402	4.1254	156.5607	0.0000 
1898.219	6.2512	4.1254	156.5222	0.0000 
1898.219	6.2622	4.1144	156.4893	0.0000 
1898.225	6.2677	4.1089	156.4343	0.0000 
1898.225	6.2787	4.1199	156.3849	0.0000 
1898.225	6.3062	4.1089	156.3519	0.0000 
1898.225	6.3171	4.0869	156.3300	0.0000 
1898.225	6.3062	4.0924	156.2640	0.0000 
1898.225	6.3116	4.1144	156.1981	0.0000 
1898.225	6.3171	4.1254	156.1377	0.0000 
1898.226	6.3391	4.1418	156.0938	0.0000 
1898.226	6.3666	4.1748	156.0773	0.0000 
1898.226	6.4105	4.2023	156.0498	0.0000 
1898.226	6.4490	4.2242	156.0059	0.0000 
1898.226	6.5039	4.2517	155.9454	0.0000 
1898.227	6.5314	4.2792	155.8685	0.0000 
1898.227	6.5698	4.3066	155.8136	0.0000 
1898.227	6.6193	4.3286	155.7806	0.0000 
1898.228	6.6687	4.3561	155.7422	0.0000 
1898.228	6.7126	4.3890	155.7092	0.0000 
1898.228	6.7896	4.4165	155.6927	0.0000 
1898.228	6.8610	4.4000	155.6763	0.0000 
1898.228	6.9543	4.3945	155.6323	0.0000 
1898.228	7.0697	4.3781	155.6104	0.0000 
1898.228	7.2235	4.3286	155.5774	0.0000 
1898.228	7.3938	4.2792	155.5389	0.0000 
1898.228	7.5916	4.2133	155.5664	0.0000 
1898.229	7.8278	4.1144	155.6433	0.0000 
1898.229	8.0914	4.0100	155.7257	0.0000 
1898.229	8.3716	3.9111	155.7751	0.0000 
1898.229	8.6407	3.8123	155.8136	0.0000 
1898.229	8.8330	3.7354	155.8301	0.0000 
1898.229	8.9923	3.7079	155.8521	0.0000 
1898.229	9.1736	3.6859	155.8795	0.0000 
1898.229	9.3549	3.6639	155.8905	0.0000 
1898.229	9.4812	3.6749	155.8685	0.0000 
1898.229	9.5526	3.7134	155.8466	0.0000 
1898.229	9.6075	3.7408	155.8081	0.0000 
1898.229	9.6405	3.7903	155.7697	0.0000 
1898.229	9.6790	3.8507	155.7202	0.0000 
1898.229	9.7339	3.9056	155.6982	0.0000 
1898.229	9.7778	3.9331	155.6763	0.0000 
1898.229	9.8108	3.9551	155.6818	0.0000 
1898.229	9.8328	3.9716	155.6708	0.0000 
1898.230	9.8547	4.0100	155.6488	0.0000 
1898.230	9.8712	4.0375	155.6323	0.0000 
1898.230	9.8767	4.0320	155.6323	0.0000 
1898.230	9.8657	4.0210	155.6378	0.0000 
1898.230	9.8602	4.0155	155.6268	0.0000 
1898.230	9.8547	4.0045	155.6158	0.0000 
1898.230	9.8383	3.9606	155.6323	0.0000 
1898.230	9.8053	3.9166	155.6763	0.0000 
1898.230	9.7888	3.8947	155.7422	0.0000 
1898.230	9.7833	3.8617	155.8575	0.0000 
1898.230	9.7449	3.8068	155.9839	0.0000 
1898.230	9.6954	3.7738	156.1047	0.0000 
1898.230	9.6460	3.7573	156.2640	0.0000 
1898.230	9.6130	3.7244	156.4563	0.0000 
1898.230	9.5911	3.6639	156.6486	0.0000 
1898.230	9.5746	3.6035	156.8683	0.0000 
1898.230	9.5581	3.5596	157.1045	0.0000 
1898.230	9.5142	3.5156	157.3682	0.0000 
1898.230	9.4757	3.4662	157.6813	0.0000 
1898.230	9.4373	3.3948	158.0603	0.0000 
1898.231	9.4043	3.3398	158.4613	0.0000 
1898.231	9.3549	3.3069	158.8788	0.0000 
1898.231	9.2834	3.2849	159.3787	0.0000 
1898.231	9.2230	3.2849	159.9445	0.0000 
1898.231	9.1956	3.3124	160.5487	0.0000 
1898.231	9.2065	3.3124	161.1639	0.0000 
1898.231	9.2010	3.2849	161.7902	0.0000 
1898.231	9.2010	3.2794	162.4274	0.0000 
1898.231	9.2010	3.2904	163.0701	0.0000 
1898.231	9.2010	3.3179	163.6688	0.0000 
1898.231	9.2285	3.3453	164.2346	0.0000 
1898.231	9.2505	3.3563	164.7949	0.0000 
1898.231	9.2285	3.3728	165.3442	0.0000 
1898.231	9.2285	3.4277	165.8716	0.0000 
1898.231	9.2560	3.4662	166.3879	0.0000 
1898.231	9.3164	3.4827	166.8768	0.0000 
1898.232	9.3823	3.4937	167.3273	0.0000 
1898.232	9.4482	3.5376	167.7283	0.0000 
1898.232	9.5197	3.5596	168.1018	0.0000 
1898.232	9.5856	3.5706	168.4204	0.0000 
1898.232	9.6625	3.5925	168.7225	0.0000 
1898.232	9.7668	3.5925	169.0247	0.0000 
1898.232	9.8712	3.5760	169.2773	0.0000 
1898.232	9.9701	3.5706	169.4586	0.0000 
1898.233	10.0580	3.5760	169.5959	0.0000 
1898.233	10.1184	3.5760	169.7333	0.0000 
1898.233	10.1898	3.5596	169.8376	0.0000 
1898.233	10.2612	3.5376	169.8981	0.0000 
1898.233	10.3436	3.5101	169.9091	0.0000 
1898.233	10.4041	3.4717	169.8761	0.0000 
1898.245	10.4480	3.4552	169.7827	0.0000 
1898.245	10.5029	3.4387	169.6674	0.0000 
1898.245	10.5524	3.3948	169.5520	0.0000 
1898.246	10.5853	3.3289	169.4257	0.0000 
1898.246	10.6128	3.2849	169.2883	0.0000 
1898.246	10.6293	3.2574	169.1235	0.0000 
1898.246	10.6458	3.2190	168.9478	0.0000 
1898.246	10.6622	3.1696	168.7830	0.0000 
1898.246	10.6842	3.1256	168.5962	0.0000 
1898.246	10.7227	3.0872	168.4039	0.0000 
1898.246	10.7501	3.0377	168.2117	0.0000 
1898.246	10.7501	2.9938	168.0139	0.0000 
1898.247	10.7501	2.9663	167.7997	0.0000 
1898.247	10.7391	2.9443	167.5854	0.0000 
1898.247	10.7391	2.9169	167.4042	0.0000 
1898.247	10.7391	2.8949	167.2174	0.0000 
1898.247	10.7501	2.8839	167.0251	0.0000 
1898.247	10.7556	2.8729	166.8329	0.0000 
1898.247	10.7446	2.8839	166.6516	0.0000 
1898.247	10.7501	2.8894	166.4978	0.0000 
1898.247	10.7391	2.8949	166.3605	0.0000 
1898.247	10.7281	2.9169	166.2286	0.0000 
1898.247	10.7172	2.9553	166.1298	0.0000 
1898.247	10.7227	2.9663	166.0254	0.0000 
1898.247	10.7227	2.9718	165.9155	0.0000 
1898.247	10.7172	2.9883	165.8002	0.0000 
1898.254	10.7062	3.0322	165.7123	0.0000 
1898.268	10.7172	3.0762	165.6354	0.0000 
1898.293	10.7391	3.0872	165.5914	0.0000 
1898.314	10.7391	3.0981	165.5420	0.0000 
1898.336	10.7391	3.1146	165.4816	0.0000 
1898.351	10.7227	3.1421	165.4266	0.0000 
1898.369	10.7062	3.1860	165.3552	0.0000 
1898.386	10.7062	3.2355	165.3058	0.0000 
1898.407	10.7062	3.2629	165.2783	0.0000 
1898.490	10.7062	3.2794	165.2673	0.0000 
1898.496	10.6897	3.2904	165.2509	0.0000 
1898.496	10.6732	3.3069	165.2234	0.0000 
1898.496	10.6567	3.3289	165.1904	0.0000 
1898.506	10.6512	3.3618	165.1520	0.0000 
1898.526	10.6512	3.3893	165.1355	0.0000 
1898.545	10.6567	3.4058	165.1355	0.0000 
1898.565	10.6622	3.4167	165.1355	0.0000 
1898.585	10.6567	3.4277	165.1300	0.0000 
1898.658	10.6512	3.4497	165.1245	0.0000 
1898.671	10.6458	3.4662	165.1355	0.0000 
1898.671	10.6348	3.4827	165.1355	0.0000 
1898.677	10.6238	3.5156	165.1465	0.0000 
1898.692	10.6293	3.5321	165.1740	0.0000 
1898.713	10.6458	3.5321	165.2014	0.0000 
1898.724	10.6458	3.5266	165.2234	0.0000 
1898.744	10.6238	3.5266	165.2509	0.0000 
1898.764	10.6018	3.5211	165.2838	0.0000 
1898.784	10.5798	3.5046	165.3003	0.0000 
1898.804	10.5798	3.4827	165.3278	0.0000 
1898.881	10.5798	3.4717	165.3552	0.0000 
1898.887	10.5688	3.4662	165.3552	0.0000 
1898.887	10.5359	3.4717	165.3607	0.0000 
1898.887	10.5139	3.4882	165.3662	0.0000 
1898.913	10.5139	3.5046	165.3772	0.0000 
1898.923	10.5194	3.4991	165.3937	0.0000 
1898.943	10.4919	3.4991	165.4047	0.0000 
1898.963	10.4590	3.5046	165.4047	0.0000 
1898.982	10.4370	3.5101	165.4102	0.0000 
1899.043	10.4315	3.5046	165.4211	0.0000 
1899.052	10.4041	3.4937	165.4047	0.0000 
1899.052	10.3656	3.5046	165.3772	0.0000 
1899.062	10.3436	3.5211	165.3497	0.0000 
1899.082	10.3271	3.5156	165.3278	0.0000 
1899.102	10.3107	3.5211	165.2948	0.0000 
1899.122	10.2887	3.5266	165.2509	0.0000 
1899.143	10.2667	3.5266	165.2234	0.0000 
1899.166	10.2502	3.5266	165.1904	0.0000 
1899.183	10.2393	3.5321	165.1520	0.0000 
1899.266	10.2173	3.5321	165.1025	0.0000 
1899.272	10.1843	3.5266	165.0586	0.0000 
1899.272	10.1624	3.5156	165.0421	0.0000 
1899.272	10.1678	3.5046	165.0421	0.0000 
1899.281	10.1624	3.4937	165.0366	0.0000 
1899.302	10.1459	3.4882	165.0146	0.0000 
1899.321	10.1349	3.4772	165.0092	0.0000 
1899.341	10.1129	3.4662	165.0092	0.0000 
1899.363	10.1019	3.4607	165.0092	0.0000 
1899.387	10.1184	3.4662	165.0092	0.0000 
1899.406	10.1459	3.4552	165.0201	0.0000 
1899.488	10.1514	3.4332	165.0037	0.0000
